queue_name,priority,queue_duration,artificial_duration,calldate,startqueue,endqueue,queue_interval
cg-us_ts_post,MEDIUM,44,44,2020-10-09,2020-10-09 12:11:55,2020-10-09 12:12:39,44
cg-us_ts_post,MEDIUM,13,13,2020-10-09,2020-10-09 08:18:51,2020-10-09 08:19:04,13
cg-us_ts_post,MEDIUM,269,269,2020-10-09,2020-10-09 09:35:51,2020-10-09 09:40:20,269
cg-us_ts_post,MEDIUM,1442,1442,2020-10-09,2020-10-09 10:56:06,2020-10-09 11:20:08,1442
cg-us_ts_post,HIGH,19,79,2020-10-09,2020-10-09 08:19:02,2020-10-09 08:19:21,19
cg-us_ts_post_diwm,MEDIUM,336,336,2020-10-09,2020-10-09 15:09:57,2020-10-09 15:15:33,336
cg-us_ts_post,MEDIUM,918,918,2020-10-09,2020-10-09 13:10:04,2020-10-09 13:25:22,918
cg-us_ps_specialty_paid,MEDIUM,224,224,2020-10-09,2020-10-09 14:10:42,2020-10-09 14:14:26,224
cg-us_ps_specialty_paid,MEDIUM,7,7,2020-10-09,2020-10-09 07:21:52,2020-10-09 07:21:59,7
cg-us_ts_post,MEDIUM,525,525,2020-10-09,2020-10-09 10:07:27,2020-10-09 10:16:12,525
cg-us_ts_post_diwm,MEDIUM,258,258,2020-10-09,2020-10-09 14:55:53,2020-10-09 15:00:11,258
cg-us_ts_paid,MEDIUM,324,324,2020-10-09,2020-10-09 12:55:48,2020-10-09 13:01:12,324
cg-us_ps_specialty_paid,MEDIUM,87,87,2020-10-09,2020-10-09 12:09:22,2020-10-09 12:10:49,87
cg-us_ps_specialty_paid,MEDIUM,47,47,2020-10-09,2020-10-09 10:52:21,2020-10-09 10:53:08,47
cg-us_ps_specialty_paid,MEDIUM,475,475,2020-10-09,2020-10-09 13:32:29,2020-10-09 13:40:24,475
cg-us_ts_post_diwm,MEDIUM,122,122,2020-10-09,2020-10-09 09:34:36,2020-10-09 09:36:38,122
cg-us_ps_specialty_paid,MEDIUM,53,53,2020-10-09,2020-10-09 12:08:03,2020-10-09 12:08:56,53
cg-us_ps_specialty_paid,MEDIUM,5,5,2020-10-09,2020-10-09 07:20:29,2020-10-09 07:20:34,5
cg-us_ts_post,MEDIUM,916,916,2020-10-09,2020-10-09 14:19:15,2020-10-09 14:34:31,916
cg-us_ps_specialty_paid,MEDIUM,458,458,2020-10-09,2020-10-09 12:37:51,2020-10-09 12:45:29,458
cg-us_ts_post_diwm,MEDIUM,39,39,2020-10-09,2020-10-09 05:56:08,2020-10-09 05:56:47,39
cg-us_ps_specialty_paid,MEDIUM,458,458,2020-10-09,2020-10-09 12:49:34,2020-10-09 12:57:12,458
cg-us_ps_specialty_paid,MEDIUM,6,6,2020-10-09,2020-10-09 07:39:12,2020-10-09 07:39:18,6
cg-us_ts_post_diwm,MEDIUM,131,131,2020-10-09,2020-10-09 12:10:45,2020-10-09 12:12:56,131
cg-us_ts_post,MEDIUM,915,915,2020-10-09,2020-10-09 12:13:36,2020-10-09 12:28:51,915
cg-us_ts_post,MEDIUM,154,154,2020-10-09,2020-10-09 09:15:46,2020-10-09 09:18:20,154
cg-us_ts_post,MEDIUM,998,998,2020-10-09,2020-10-09 10:25:58,2020-10-09 10:42:36,998
cg-us_ts_paid,MEDIUM,36,36,2020-10-09,2020-10-09 09:49:41,2020-10-09 09:50:17,36
cg-us_ts_post,MEDIUM,16,16,2020-10-09,2020-10-09 07:50:43,2020-10-09 07:50:59,16
cg-us_ts_post_diwm,MEDIUM,135,135,2020-10-09,2020-10-09 09:17:43,2020-10-09 09:19:58,135
cg-us_ts_post,MEDIUM,905,905,2020-10-09,2020-10-09 15:15:57,2020-10-09 15:31:02,905
cg-us_ts_paid,MEDIUM,209,209,2020-10-09,2020-10-09 11:00:23,2020-10-09 11:03:52,209
cg-us_ts_post,MEDIUM,185,185,2020-10-09,2020-10-09 08:14:37,2020-10-09 08:17:42,185
cg-us_ts_post_diwm,MEDIUM,206,206,2020-10-09,2020-10-09 15:32:34,2020-10-09 15:36:00,206
cg-us_ps_specialty_paid,MEDIUM,469,469,2020-10-09,2020-10-09 14:37:18,2020-10-09 14:45:07,469
cg-us_ps_specialty_paid,MEDIUM,385,385,2020-10-09,2020-10-09 15:28:21,2020-10-09 15:34:46,385
cg-us_ps_specialty_paid,MEDIUM,282,282,2020-10-09,2020-10-09 14:00:28,2020-10-09 14:05:10,282
cg-us_ps_specialty_paid,HIGH,21,81,2020-10-09,2020-10-09 07:30:02,2020-10-09 07:30:23,21
cg-us_ts_post,MEDIUM,914,914,2020-10-09,2020-10-09 14:45:38,2020-10-09 15:00:52,914
cg-us_ts_post_diwm,MEDIUM,61,61,2020-10-09,2020-10-09 09:19:27,2020-10-09 09:20:28,61
cg-us_ts_post_diwm,MEDIUM,282,282,2020-10-09,2020-10-09 13:13:14,2020-10-09 13:17:56,282
cg-us_ts_paid,MEDIUM,60,60,2020-10-09,2020-10-09 15:04:45,2020-10-09 15:05:45,60
cg-us_ps_specialty_paid,MEDIUM,251,251,2020-10-09,2020-10-09 14:38:24,2020-10-09 14:42:35,251
cg-us_ts_paid,MEDIUM,381,381,2020-10-09,2020-10-09 14:06:21,2020-10-09 14:12:42,381
cg-us_ts_paid,MEDIUM,625,625,2020-10-09,2020-10-09 15:40:07,2020-10-09 15:50:32,625
cg-us_ts_post_diwm,MEDIUM,82,82,2020-10-09,2020-10-09 10:56:15,2020-10-09 10:57:37,82
cg-us_ts_post,MEDIUM,914,914,2020-10-09,2020-10-09 12:29:31,2020-10-09 12:44:45,914
cg-us_ps_specialty_paid,MEDIUM,416,416,2020-10-09,2020-10-09 15:48:39,2020-10-09 15:55:35,416
cg-us_ps_specialty_paid,MEDIUM,90,90,2020-10-09,2020-10-09 16:49:26,2020-10-09 16:50:56,90
cg-us_ps_specialty_paid,MEDIUM,325,325,2020-10-09,2020-10-09 12:59:58,2020-10-09 13:05:23,325
cg-us_ts_post_diwm,MEDIUM,21,21,2020-10-09,2020-10-09 08:39:07,2020-10-09 08:39:28,21
cg-us_ps_specialty_paid,MEDIUM,154,154,2020-10-09,2020-10-09 15:11:29,2020-10-09 15:14:03,154
cg-us_ts_post_diwm,MEDIUM,319,319,2020-10-09,2020-10-09 09:49:13,2020-10-09 09:54:32,319
cg-us_ts_diwm,MEDIUM,23,23,2020-10-09,2020-10-09 06:37:25,2020-10-09 06:37:48,23
cg-us_ts_post,MEDIUM,385,385,2020-10-09,2020-10-09 09:32:31,2020-10-09 09:38:56,385
cg-us_ts_post_diwm,MEDIUM,102,102,2020-10-09,2020-10-09 09:43:45,2020-10-09 09:45:27,102
cg-us_ts_post,MEDIUM,893,893,2020-10-09,2020-10-09 11:53:02,2020-10-09 12:07:55,893
cg-us_ts_post,MEDIUM,630,630,2020-10-09,2020-10-09 11:20:30,2020-10-09 11:31:00,630
cg-us_ts_post_diwm,MEDIUM,387,387,2020-10-09,2020-10-09 15:55:02,2020-10-09 16:01:29,387
cg-us_ts_post,MEDIUM,163,163,2020-10-09,2020-10-09 11:57:15,2020-10-09 11:59:58,163
cg-us_ps_specialty_paid,MEDIUM,28,28,2020-10-09,2020-10-09 07:22:43,2020-10-09 07:23:11,28
cg-us_ps_specialty_paid,MEDIUM,454,454,2020-10-09,2020-10-09 13:01:34,2020-10-09 13:09:08,454
cg-us_ts_post_diwm,MEDIUM,29,29,2020-10-09,2020-10-09 08:52:19,2020-10-09 08:52:48,29
cg-us_ts_post,MEDIUM,378,378,2020-10-09,2020-10-09 09:33:01,2020-10-09 09:39:19,378
cg-us_ts_post,MEDIUM,82,82,2020-10-09,2020-10-09 09:18:35,2020-10-09 09:19:57,82
cg-us_ts_post_diwm,MEDIUM,22,22,2020-10-09,2020-10-09 08:49:26,2020-10-09 08:49:48,22
cg-us_ts_post,MEDIUM,912,912,2020-10-09,2020-10-09 11:38:44,2020-10-09 11:53:56,912
cg-us_ts_diwm_mobile,MEDIUM,40,40,2020-10-09,2020-10-09 12:50:51,2020-10-09 12:51:31,40
cg-us_ts_post_diwm,MEDIUM,383,383,2020-10-09,2020-10-09 13:37:53,2020-10-09 13:44:16,383
cg-us_ts_post_diwm,MEDIUM,471,471,2020-10-09,2020-10-09 14:36:00,2020-10-09 14:43:51,471
cg-us_ts_diwm,MEDIUM,346,346,2020-10-09,2020-10-09 15:55:50,2020-10-09 16:01:36,346
cg-us_ps_specialty_paid,MEDIUM,420,420,2020-10-09,2020-10-09 11:45:51,2020-10-09 11:52:51,420
cg-us_ts_post,HIGH,932,992,2020-10-09,2020-10-09 12:43:17,2020-10-09 12:58:49,932
cg-us_ps_specialty_paid,MEDIUM,123,123,2020-10-09,2020-10-09 11:01:20,2020-10-09 11:03:23,123
cg-us_ps_specialty_paid,MEDIUM,51,51,2020-10-09,2020-10-09 14:34:02,2020-10-09 14:34:53,51
cg-us_ts_diwm,MEDIUM,112,112,2020-10-09,2020-10-09 09:24:55,2020-10-09 09:26:47,112
cg-us_ts_post,MEDIUM,766,766,2020-10-09,2020-10-09 16:49:10,2020-10-09 17:01:56,766
cg-us_ts_post_diwm,MEDIUM,16,16,2020-10-09,2020-10-09 07:08:09,2020-10-09 07:08:25,16
cg-us_ps_specialty_paid,MEDIUM,6,6,2020-10-09,2020-10-09 10:00:48,2020-10-09 10:00:54,6
cg-us_ts_post,MEDIUM,788,788,2020-10-09,2020-10-09 16:50:30,2020-10-09 17:03:38,788
cg-us_ts_post,MEDIUM,915,915,2020-10-09,2020-10-09 15:09:19,2020-10-09 15:24:34,915
cg-us_ts_post,HIGH,43,103,2020-10-09,2020-10-09 08:08:31,2020-10-09 08:09:14,43
cg-us_ts_diwm,MEDIUM,279,279,2020-10-09,2020-10-09 16:07:31,2020-10-09 16:12:10,279
cg-us_ts_post,MEDIUM,5,5,2020-10-09,2020-10-09 08:52:31,2020-10-09 08:52:36,5
cg-us_ps_specialty_paid,MEDIUM,327,327,2020-10-09,2020-10-09 10:55:49,2020-10-09 11:01:16,327
cg-us_ts_post_diwm,MEDIUM,18,18,2020-10-09,2020-10-09 06:28:02,2020-10-09 06:28:20,18
cg-us_ps_specialty_paid,MEDIUM,3,3,2020-10-09,2020-10-09 08:21:06,2020-10-09 08:21:09,3
cg-us_ps_specialty_paid,MEDIUM,416,416,2020-10-09,2020-10-09 13:53:43,2020-10-09 14:00:39,416
cg-us_ts_diwm,MEDIUM,83,83,2020-10-09,2020-10-09 15:34:31,2020-10-09 15:35:54,83
cg-us_ts_post,MEDIUM,917,917,2020-10-09,2020-10-09 13:41:56,2020-10-09 13:57:13,917
cg-us_ps_specialty_paid,MEDIUM,208,208,2020-10-09,2020-10-09 15:32:30,2020-10-09 15:35:58,208
cg-us_ts_post_diwm,MEDIUM,345,345,2020-10-09,2020-10-09 13:36:28,2020-10-09 13:42:13,345
cg-us_ts_post,MEDIUM,940,940,2020-10-09,2020-10-09 12:14:42,2020-10-09 12:30:22,940
cg-us_ts_post_diwm,MEDIUM,513,513,2020-10-09,2020-10-09 14:36:28,2020-10-09 14:45:01,513
cg-us_ts_post_diwm,MEDIUM,284,284,2020-10-09,2020-10-09 14:35:41,2020-10-09 14:40:25,284
cg-us_ts_post,MEDIUM,207,207,2020-10-09,2020-10-09 09:37:19,2020-10-09 09:40:46,207
cg-us_ts_post,MEDIUM,906,906,2020-10-09,2020-10-09 12:47:56,2020-10-09 13:03:02,906
cg-us_ps_specialty_paid,MEDIUM,284,284,2020-10-09,2020-10-09 15:47:19,2020-10-09 15:52:03,284
cg-us_ts_post,MEDIUM,590,590,2020-10-09,2020-10-09 09:40:37,2020-10-09 09:50:27,590
cg-us_ps_specialty_paid,MEDIUM,205,205,2020-10-09,2020-10-09 12:27:40,2020-10-09 12:31:05,205
cg-us_ps_specialty_paid,HIGH,54,114,2020-10-09,2020-10-09 12:16:01,2020-10-09 12:16:55,54
cg-us_ts_post,MEDIUM,22,22,2020-10-09,2020-10-09 05:46:08,2020-10-09 05:46:30,22
cg-us_ps_specialty_paid,MEDIUM,346,346,2020-10-09,2020-10-09 15:53:03,2020-10-09 15:58:49,346
cg-us_ts_paid,MEDIUM,188,188,2020-10-09,2020-10-09 10:33:31,2020-10-09 10:36:39,188
cg-us_ps_specialty_paid,MEDIUM,20,20,2020-10-09,2020-10-09 08:31:38,2020-10-09 08:31:58,20
cg-us_ts_post,MEDIUM,47,47,2020-10-09,2020-10-09 06:05:57,2020-10-09 06:06:44,47
cg-us_ps_specialty_paid,MEDIUM,23,23,2020-10-09,2020-10-09 14:53:20,2020-10-09 14:53:43,23
cg-us_ps_specialty_paid,MEDIUM,4,4,2020-10-09,2020-10-09 08:38:20,2020-10-09 08:38:24,4
cg-us_ps_specialty_paid,MEDIUM,23,23,2020-10-09,2020-10-09 06:58:51,2020-10-09 06:59:14,23
cg-us_ts_diwm,MEDIUM,315,315,2020-10-09,2020-10-09 11:04:52,2020-10-09 11:10:07,315
cg-us_ts_post,MEDIUM,1161,1161,2020-10-09,2020-10-09 10:47:39,2020-10-09 11:07:00,1161
cg-us_ts_post,MEDIUM,906,906,2020-10-09,2020-10-09 15:07:20,2020-10-09 15:22:26,906
cg-us_ts_post_diwm,MEDIUM,107,107,2020-10-09,2020-10-09 16:22:13,2020-10-09 16:24:00,107
cg-us_ts_post,MEDIUM,916,916,2020-10-09,2020-10-09 11:47:24,2020-10-09 12:02:40,916
cg-us_ts_post_diwm,MEDIUM,18,18,2020-10-09,2020-10-09 06:55:30,2020-10-09 06:55:48,18
cg-us_ts_post,MEDIUM,1140,1140,2020-10-09,2020-10-09 09:42:43,2020-10-09 10:01:43,1140
cg-us_ps_specialty_paid,MEDIUM,194,194,2020-10-09,2020-10-09 12:20:49,2020-10-09 12:24:03,194
cg-us_ts_diwm,MEDIUM,126,126,2020-10-09,2020-10-09 14:02:13,2020-10-09 14:04:19,126
cg-us_ts_post,MEDIUM,16,16,2020-10-09,2020-10-09 05:19:54,2020-10-09 05:20:10,16
cg-us_ps_specialty_paid,MEDIUM,444,444,2020-10-09,2020-10-09 12:39:22,2020-10-09 12:46:46,444
cg-us_ps_specialty_paid,MEDIUM,308,308,2020-10-09,2020-10-09 13:18:14,2020-10-09 13:23:22,308
cg-us_ts_post_diwm,MEDIUM,28,28,2020-10-09,2020-10-09 06:56:58,2020-10-09 06:57:26,28
cg-us_ts_post_diwm,MEDIUM,200,200,2020-10-09,2020-10-09 10:17:40,2020-10-09 10:21:00,200
cg-us_ts_post,MEDIUM,914,914,2020-10-09,2020-10-09 13:28:19,2020-10-09 13:43:33,914
cg-us_ts_diwm_mobile,MEDIUM,70,70,2020-10-09,2020-10-09 10:58:39,2020-10-09 10:59:49,70
cg-us_ts_post,MEDIUM,65,65,2020-10-09,2020-10-09 12:09:52,2020-10-09 12:10:57,65
cg-us_ps_specialty_paid,MEDIUM,462,462,2020-10-09,2020-10-09 11:44:06,2020-10-09 11:51:48,462
cg-us_ps_specialty_paid,MEDIUM,6,6,2020-10-09,2020-10-09 08:21:00,2020-10-09 08:21:06,6
cg-us_ts_post,MEDIUM,1104,1104,2020-10-09,2020-10-09 09:47:59,2020-10-09 10:06:23,1104
cg-us_ts_post,MEDIUM,19,19,2020-10-09,2020-10-09 08:42:49,2020-10-09 08:43:08,19
cg-us_ps_specialty_paid,MEDIUM,12,12,2020-10-09,2020-10-09 09:36:48,2020-10-09 09:37:00,12
cg-us_ts_post,MEDIUM,1153,1153,2020-10-09,2020-10-09 10:46:19,2020-10-09 11:05:32,1153
cg-us_ts_post_diwm,MEDIUM,453,453,2020-10-09,2020-10-09 13:48:47,2020-10-09 13:56:20,453
cg-us_ts_post,MEDIUM,920,920,2020-10-09,2020-10-09 13:57:02,2020-10-09 14:12:22,920
cg-us_ts_diwm,MEDIUM,318,318,2020-10-09,2020-10-09 11:38:50,2020-10-09 11:44:08,318
cg-us_ps_specialty_paid,MEDIUM,426,426,2020-10-09,2020-10-09 15:09:32,2020-10-09 15:16:38,426
cg-us_ts_paid,MEDIUM,18,18,2020-10-09,2020-10-09 06:00:18,2020-10-09 06:00:36,18
cg-us_ts_post,MEDIUM,1119,1119,2020-10-09,2020-10-09 10:48:33,2020-10-09 11:07:12,1119
cg-us_ps_specialty_paid,MEDIUM,33,33,2020-10-09,2020-10-09 12:19:45,2020-10-09 12:20:18,33
cg-us_ts_post_diwm,MEDIUM,21,21,2020-10-09,2020-10-09 08:17:40,2020-10-09 08:18:01,21
cg-us_ps_specialty_paid,MEDIUM,7,7,2020-10-09,2020-10-09 05:47:55,2020-10-09 05:48:02,7
cg-us_ps_specialty_paid,MEDIUM,466,466,2020-10-09,2020-10-09 12:51:52,2020-10-09 12:59:38,466
cg-us_ts_diwm,MEDIUM,31,31,2020-10-09,2020-10-09 05:33:25,2020-10-09 05:33:56,31
cg-us_ts_post,MEDIUM,919,919,2020-10-09,2020-10-09 16:20:17,2020-10-09 16:35:36,919
cg-us_ts_paid,MEDIUM,4,4,2020-10-09,2020-10-09 08:51:31,2020-10-09 08:51:35,4
cg-us_ts_diwm,MEDIUM,62,62,2020-10-09,2020-10-09 09:14:26,2020-10-09 09:15:28,62
cg-us_ts_diwm,MEDIUM,344,344,2020-10-09,2020-10-09 12:16:05,2020-10-09 12:21:49,344
cg-us_ts_post,MEDIUM,146,146,2020-10-09,2020-10-09 07:00:21,2020-10-09 07:02:47,146
cg-us_ts_post_diwm,MEDIUM,360,360,2020-10-09,2020-10-09 13:25:31,2020-10-09 13:31:31,360
cg-us_ts_post,MEDIUM,1491,1491,2020-10-09,2020-10-09 11:18:46,2020-10-09 11:43:37,1491
cg-us_ts_diwm,MEDIUM,329,329,2020-10-09,2020-10-09 12:39:44,2020-10-09 12:45:13,329
cg-us_ts_post,MEDIUM,890,890,2020-10-09,2020-10-09 12:34:28,2020-10-09 12:49:18,890
cg-us_ts_post_diwm,MEDIUM,176,176,2020-10-09,2020-10-09 11:17:42,2020-10-09 11:20:38,176
cg-us_ts_post,MEDIUM,5,5,2020-10-09,2020-10-09 11:20:11,2020-10-09 11:20:16,5
cg-us_ps_specialty_paid,MEDIUM,54,54,2020-10-09,2020-10-09 12:09:01,2020-10-09 12:09:55,54
cg-us_ps_specialty_paid,MEDIUM,41,41,2020-10-09,2020-10-09 11:08:53,2020-10-09 11:09:34,41
cg-us_ts_post,MEDIUM,914,914,2020-10-09,2020-10-09 14:56:44,2020-10-09 15:11:58,914
cg-us_ps_specialty_paid,MEDIUM,354,354,2020-10-09,2020-10-09 16:32:22,2020-10-09 16:38:16,354
cg-us_ts_post,MEDIUM,905,905,2020-10-09,2020-10-09 15:14:51,2020-10-09 15:29:56,905
cg-us_ts_post_diwm,MEDIUM,18,18,2020-10-09,2020-10-09 07:41:22,2020-10-09 07:41:40,18
cg-us_ps_specialty_paid,MEDIUM,105,105,2020-10-09,2020-10-09 10:28:22,2020-10-09 10:30:07,105
cg-us_ts_post_diwm,MEDIUM,492,492,2020-10-09,2020-10-09 13:05:55,2020-10-09 13:14:07,492
cg-us_ps_specialty_paid,MEDIUM,6,6,2020-10-09,2020-10-09 07:14:37,2020-10-09 07:14:43,6
cg-us_ts_paid,MEDIUM,257,257,2020-10-09,2020-10-09 10:38:08,2020-10-09 10:42:25,257
cg-us_ts_post_diwm,MEDIUM,19,19,2020-10-09,2020-10-09 07:19:13,2020-10-09 07:19:32,19
cg-us_ts_post,MEDIUM,792,792,2020-10-09,2020-10-09 11:47:04,2020-10-09 12:00:16,792
cg-us_ts_post,MEDIUM,19,19,2020-10-09,2020-10-09 09:06:38,2020-10-09 09:06:57,19
cg-us_ts_paid,MEDIUM,159,159,2020-10-09,2020-10-09 09:21:18,2020-10-09 09:23:57,159
cg-us_ts_paid,MEDIUM,4,4,2020-10-09,2020-10-09 09:19:35,2020-10-09 09:19:39,4
cg-us_ts_post,MEDIUM,915,915,2020-10-09,2020-10-09 12:54:43,2020-10-09 13:09:58,915
cg-us_ts_post_diwm,MEDIUM,226,226,2020-10-09,2020-10-09 14:56:39,2020-10-09 15:00:25,226
cg-us_ts_paid,MEDIUM,205,205,2020-10-09,2020-10-09 14:32:20,2020-10-09 14:35:45,205
cg-us_ts_post,MEDIUM,8,8,2020-10-09,2020-10-09 05:59:13,2020-10-09 05:59:21,8
cg-us_ts_paid,MEDIUM,6,6,2020-10-09,2020-10-09 05:33:57,2020-10-09 05:34:03,6
cg-us_ts_post,MEDIUM,906,906,2020-10-09,2020-10-09 14:07:53,2020-10-09 14:22:59,906
cg-us_ts_diwm,MEDIUM,604,604,2020-10-09,2020-10-09 16:36:11,2020-10-09 16:46:15,604
cg-us_ts_post,MEDIUM,995,995,2020-10-09,2020-10-09 15:17:57,2020-10-09 15:34:32,995
cg-us_ts_diwm,MEDIUM,308,308,2020-10-09,2020-10-09 12:20:55,2020-10-09 12:26:03,308
cg-us_ts_post,MEDIUM,24,24,2020-10-09,2020-10-09 07:19:46,2020-10-09 07:20:10,24
cg-us_ts_post,MEDIUM,23,23,2020-10-09,2020-10-09 06:12:05,2020-10-09 06:12:28,23
cg-us_ps_specialty_paid,MEDIUM,99,99,2020-10-09,2020-10-09 12:16:15,2020-10-09 12:17:54,99
cg-us_ts_post,MEDIUM,17,17,2020-10-09,2020-10-09 07:41:39,2020-10-09 07:41:56,17
cg-us_ps_specialty_paid,MEDIUM,14,14,2020-10-09,2020-10-09 07:08:52,2020-10-09 07:09:06,14
cg-us_ts_paid,MEDIUM,61,61,2020-10-09,2020-10-09 09:23:51,2020-10-09 09:24:52,61
cg-us_ts_post,MEDIUM,923,923,2020-10-09,2020-10-09 12:44:49,2020-10-09 13:00:12,923
cg-us_ts_post,MEDIUM,580,580,2020-10-09,2020-10-09 10:05:33,2020-10-09 10:15:13,580
cg-us_ts_post,MEDIUM,5,5,2020-10-09,2020-10-09 07:52:42,2020-10-09 07:52:47,5
cg-us_ps_specialty_paid,MEDIUM,4,4,2020-10-09,2020-10-09 15:07:56,2020-10-09 15:08:00,4
cg-us_ps_specialty_paid,MEDIUM,4,4,2020-10-09,2020-10-09 07:23:12,2020-10-09 07:23:16,4
cg-us_ts_post,MEDIUM,2053,2053,2020-10-09,2020-10-09 11:08:29,2020-10-09 11:42:42,2053
cg-us_ps_specialty_paid,MEDIUM,467,467,2020-10-09,2020-10-09 15:09:41,2020-10-09 15:17:28,467
cg-us_ts_post,MEDIUM,1296,1296,2020-10-09,2020-10-09 10:54:56,2020-10-09 11:16:32,1296
cg-us_ps_specialty_paid,MEDIUM,100,100,2020-10-09,2020-10-09 09:38:43,2020-10-09 09:40:23,100
cg-us_ts_post_diwm,MEDIUM,230,230,2020-10-09,2020-10-09 12:47:24,2020-10-09 12:51:14,230
cg-us_ps_specialty_paid,MEDIUM,207,207,2020-10-09,2020-10-09 14:49:41,2020-10-09 14:53:08,207
cg-us_ts_diwm,MEDIUM,290,290,2020-10-09,2020-10-09 16:25:27,2020-10-09 16:30:17,290
cg-us_ts_diwm,MEDIUM,18,18,2020-10-09,2020-10-09 08:09:08,2020-10-09 08:09:26,18
cg-us_ts_post_diwm,MEDIUM,22,22,2020-10-09,2020-10-09 06:37:54,2020-10-09 06:38:16,22
cg-us_ts_post,MEDIUM,2101,2101,2020-10-09,2020-10-09 10:57:38,2020-10-09 11:32:39,2101
cg-us_ts_paid,MEDIUM,231,231,2020-10-09,2020-10-09 12:29:16,2020-10-09 12:33:07,231
cg-us_ts_post,HIGH,911,971,2020-10-09,2020-10-09 12:34:01,2020-10-09 12:49:12,911
cg-us_ts_diwm,MEDIUM,367,367,2020-10-09,2020-10-09 13:53:00,2020-10-09 13:59:07,367
cg-us_ts_paid,MEDIUM,451,451,2020-10-09,2020-10-09 12:22:40,2020-10-09 12:30:11,451
cg-us_ps_specialty_paid,MEDIUM,375,375,2020-10-09,2020-10-09 11:17:40,2020-10-09 11:23:55,375
cg-us_ts_post,HIGH,14,74,2020-10-09,2020-10-09 08:17:52,2020-10-09 08:18:06,14
cg-us_ts_diwm,MEDIUM,225,225,2020-10-09,2020-10-09 16:59:30,2020-10-09 17:03:15,225
cg-us_ts_post,MEDIUM,860,860,2020-10-09,2020-10-09 15:58:43,2020-10-09 16:13:03,860
cg-us_ts_post,HIGH,919,979,2020-10-09,2020-10-09 13:46:37,2020-10-09 14:01:56,919
cg-us_ps_specialty_paid,MEDIUM,69,69,2020-10-09,2020-10-09 12:07:44,2020-10-09 12:08:53,69
cg-us_ts_post,MEDIUM,940,940,2020-10-09,2020-10-09 14:12:32,2020-10-09 14:28:12,940
cg-us_ts_diwm,MEDIUM,317,317,2020-10-09,2020-10-09 09:50:38,2020-10-09 09:55:55,317
cg-us_ts_paid,MEDIUM,923,923,2020-10-09,2020-10-09 16:23:20,2020-10-09 16:38:43,923
cg-us_ts_post_diwm,MEDIUM,463,463,2020-10-09,2020-10-09 15:40:49,2020-10-09 15:48:32,463
cg-us_ts_post_diwm,MEDIUM,79,79,2020-10-09,2020-10-09 11:14:15,2020-10-09 11:15:34,79
cg-us_ts_post_diwm,MEDIUM,42,42,2020-10-09,2020-10-09 09:16:07,2020-10-09 09:16:49,42
cg-us_ts_post,MEDIUM,2142,2142,2020-10-09,2020-10-09 10:59:03,2020-10-09 11:34:45,2142
cg-us_ts_diwm,MEDIUM,415,415,2020-10-09,2020-10-09 15:28:23,2020-10-09 15:35:18,415
cg-us_ts_diwm,MEDIUM,24,24,2020-10-09,2020-10-09 08:25:17,2020-10-09 08:25:41,24
cg-us_ts_post,MEDIUM,924,924,2020-10-09,2020-10-09 11:37:37,2020-10-09 11:53:01,924
cg-us_ts_post,MEDIUM,8,8,2020-10-09,2020-10-09 05:51:12,2020-10-09 05:51:20,8
cg-us_ps_specialty_paid,MEDIUM,5,5,2020-10-09,2020-10-09 06:49:05,2020-10-09 06:49:10,5
cg-us_ts_post_diwm,MEDIUM,284,284,2020-10-09,2020-10-09 15:23:50,2020-10-09 15:28:34,284
cg-us_ps_specialty_paid,MEDIUM,5,5,2020-10-09,2020-10-09 06:19:40,2020-10-09 06:19:45,5
cg-us_ts_post,MEDIUM,36,36,2020-10-09,2020-10-09 09:14:41,2020-10-09 09:15:17,36
cg-us_ts_post,MEDIUM,813,813,2020-10-09,2020-10-09 12:36:19,2020-10-09 12:49:52,813
cg-us_ps_specialty_paid,MEDIUM,456,456,2020-10-09,2020-10-09 12:38:41,2020-10-09 12:46:17,456
cg-us_ps_specialty_paid,MEDIUM,182,182,2020-10-09,2020-10-09 16:05:09,2020-10-09 16:08:11,182
cg-us_ts_post,MEDIUM,293,293,2020-10-09,2020-10-09 10:36:31,2020-10-09 10:41:24,293
cg-us_ts_post_diwm,MEDIUM,177,177,2020-10-09,2020-10-09 15:23:07,2020-10-09 15:26:04,177
cg-us_ps_specialty_paid,MEDIUM,128,128,2020-10-09,2020-10-09 13:49:12,2020-10-09 13:51:20,128
cg-us_ps_specialty_paid,MEDIUM,330,330,2020-10-09,2020-10-09 14:55:55,2020-10-09 15:01:25,330
cg-us_ts_diwm,MEDIUM,22,22,2020-10-09,2020-10-09 07:16:50,2020-10-09 07:17:12,22
cg-us_ps_specialty_paid,MEDIUM,274,274,2020-10-09,2020-10-09 11:25:29,2020-10-09 11:30:03,274
cg-us_ts_post,MEDIUM,915,915,2020-10-09,2020-10-09 13:18:10,2020-10-09 13:33:25,915
cg-us_ts_post,MEDIUM,26,26,2020-10-09,2020-10-09 09:08:06,2020-10-09 09:08:32,26
cg-us_ps_specialty_paid,MEDIUM,230,230,2020-10-09,2020-10-09 10:18:48,2020-10-09 10:22:38,230
cg-us_ts_post,MEDIUM,862,862,2020-10-09,2020-10-09 11:56:09,2020-10-09 12:10:31,862
cg-us_ts_post,HIGH,70,130,2020-10-09,2020-10-09 10:10:13,2020-10-09 10:11:23,70
